split,sampleIndex,label,profileKey,careerName,representativeLevel,levelBand,pathKeys,sharedProfile,archetype,peerWeight,peerRelationship,hardTags
train,3830,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,stretch_fit,0.27614967892046816,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,3831,10,chief_data_officer,Chief Data Officer,7,high,data_stewardship,False,strong_fit,0.029483937703752364,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3832,19,senior_data_scientist,Senior Data Scientist,5,mid,data_science,False,stretch_fit,0.16107413773806945,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,3833,24,chief_ai_engineering,Chief AI Engineering,6,high,ai_engineering,False,typical_fit,0.05809267347536726,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
train,3834,12,data_engineer,Data Engineer,3,mid,data_engineering,False,typical_fit,0.1235606508282411,same_family_neighbor,mixed_signal | same_family_neighbor
train,3835,14,data_architech,Data Architech,5,mid,data_engineering,False,strong_fit,0.15486046583065338,same_path_adjacent,mixed_signal | same_path_adjacent
train,3836,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,strong_fit,0.03987914278516083,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3837,3,senior_bi_analyst,Senior BI Analyst,4,mid,business_intelligence,False,typical_fit,0.20524002624674745,shared_foundation,mixed_signal | shared_foundation
train,3838,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,strong_fit,0.02710096985196178,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3839,12,data_engineer,Data Engineer,3,mid,data_engineering,False,typical_fit,0.21245276603569768,shared_foundation,mixed_signal | shared_foundation
train,3840,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,stretch_fit,0.04410309484240271,cross_path_neighbor,cross_path_neighbor | high_level_profile | strategic_profile | stretch_fit
train,3841,28,research_manager,Research Manager,5,mid,applied_research,False,stretch_fit,0.2735731410721584,cross_path_neighbor,cross_path_neighbor | mixed_signal | strategic_profile | stretch_fit
train,3842,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,typical_fit,0.04766029056450789,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,3843,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,stretch_fit,0.16389966703281555,shared_foundation,mixed_signal | shared_foundation | stretch_fit
train,3844,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,typical_fit,0.1797044850310584,same_family_neighbor,mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
train,3845,15,chief_data_architect,Chief Data Architech,6,high,data_engineering,False,strong_fit,0.024212142476309016,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3846,4,business_analytics_manager,Business Analytics Manager,5,mid,business_intelligence,False,strong_fit,0.17444155979805537,same_path_adjacent,mixed_signal | same_path_adjacent | strategic_profile
train,3847,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,stretch_fit,0.22836574259607828,cross_path_neighbor,cross_path_neighbor | mixed_signal | strategic_profile | stretch_fit
train,3848,2,bi_analyst,BI Analyst,3,mid,business_intelligence | data_stewardship,True,stretch_fit,0.15116053798789822,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,3849,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,stretch_fit,0.26752530780698636,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,3850,27,senior_applied_dataai_researcher,Senior Applied Data/AI Researcher,4,mid,applied_research,False,stretch_fit,0.22854016029723984,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,3851,12,data_engineer,Data Engineer,3,mid,data_engineering,False,stretch_fit,0.19837612447198577,shared_foundation,mixed_signal | shared_foundation | stretch_fit
train,3852,15,chief_data_architect,Chief Data Architech,6,high,data_engineering,False,typical_fit,0.04605072163826282,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,3853,26,applied_dataai_researcher,Applied Data/AI Researcher,3,mid,applied_research,False,stretch_fit,0.16783295109532848,shared_foundation,mixed_signal | shared_foundation | stretch_fit
train,3854,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,strong_fit,0.035112028796354694,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3855,29,director_of_research,Director of Research,6,high,applied_research,False,typical_fit,0.04972349327859851,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,3856,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,stretch_fit,0.06895181155141579,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,3857,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,typical_fit,0.04160900612353422,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,3858,19,senior_data_scientist,Senior Data Scientist,5,mid,data_science,False,strong_fit,0.17005768602827306,same_path_adjacent,mixed_signal | same_path_adjacent
train,3859,15,chief_data_architect,Chief Data Architech,6,high,data_engineering,False,stretch_fit,0.07423622564964774,cross_path_neighbor,cross_path_neighbor | high_level_profile | mixed_signal | strategic_profile | stretch_fit
train,3860,10,chief_data_officer,Chief Data Officer,7,high,data_stewardship,False,stretch_fit,0.06430304408218789,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,3861,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,typical_fit,0.19947893165858327,same_family_neighbor,mixed_signal | same_family_neighbor
train,3862,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,stretch_fit,0.061102232514415454,cross_path_neighbor,cross_path_neighbor | high_level_profile | mixed_signal | strategic_profile | stretch_fit
train,3863,19,senior_data_scientist,Senior Data Scientist,5,mid,data_science,False,strong_fit,0.16867218988820526,same_path_adjacent,mixed_signal | same_path_adjacent
train,3864,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,strong_fit,0.1087485732654856,same_family_neighbor,mixed_signal | same_family_neighbor | strategic_profile
train,3865,26,applied_dataai_researcher,Applied Data/AI Researcher,3,mid,applied_research,False,stretch_fit,0.23618770716963125,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,3866,5,business_analytics_director,Business Analytics Director,6,high,business_intelligence,False,strong_fit,0.027031867207852202,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3867,25,chief_technology_officer,Chief Technology Officer,7,high,ai_engineering,False,stretch_fit,0.08334522669695424,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,3868,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,strong_fit,0.23888458247976863,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3869,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,typical_fit,0.04764612492726413,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,3870,18,data_scientist,Data Scientist,4,mid,data_science,False,stretch_fit,0.1957857589171805,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,3871,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,strong_fit,0.22826805697748287,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3872,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,stretch_fit,0.059249403682767585,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,3873,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,typical_fit,0.19649612886484252,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3874,25,chief_technology_officer,Chief Technology Officer,7,high,ai_engineering,False,strong_fit,0.04362794854524212,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3875,0,associate_data_analyst,Associate Data Analyst,1,low,business_intelligence | data_stewardship | data_engineering | data_science | ai_engineering | applied_research,True,typical_fit,0.3083883189696288,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3876,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.2919465196582971,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,3877,25,chief_technology_officer,Chief Technology Officer,7,high,ai_engineering,False,strong_fit,0.029646273403439807,cross_path_neighbor,cross_path_neighbor | high_level_profile | strategic_profile
train,3878,14,data_architech,Data Architech,5,mid,data_engineering,False,strong_fit,0.14780559502933013,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,3879,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,strong_fit,0.1436314144114327,same_family_neighbor,mixed_signal | same_family_neighbor
train,3880,6,chief_business_function_officer,Chief Business Function Officer,7,high,business_intelligence,False,typical_fit,0.048140525580402875,cross_path_neighbor,cross_path_neighbor | high_level_profile | strategic_profile | upper_level_typical
train,3881,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,stretch_fit,0.0511798659224968,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,3882,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,strong_fit,0.1438452508441171,same_family_neighbor,mixed_signal | same_family_neighbor
train,3883,29,director_of_research,Director of Research,6,high,applied_research,False,strong_fit,0.03085564497239733,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3884,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,stretch_fit,0.07189035887866524,same_path_adjacent,high_level_profile | mixed_signal | same_path_adjacent | strategic_profile | stretch_fit
train,3885,19,senior_data_scientist,Senior Data Scientist,5,mid,data_science,False,typical_fit,0.21721795911988437,cross_path_neighbor,cross_path_neighbor | mixed_signal | upper_level_typical
train,3886,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,typical_fit,0.04825272457205548,same_path_adjacent,high_level_profile | same_path_adjacent | strategic_profile | upper_level_typical
train,3887,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,strong_fit,0.023001299098096954,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3888,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,strong_fit,0.021169810549560634,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3889,15,chief_data_architect,Chief Data Architech,6,high,data_engineering,False,stretch_fit,0.06931929633268911,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,3890,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,strong_fit,0.20399071090691148,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3891,19,senior_data_scientist,Senior Data Scientist,5,mid,data_science,False,strong_fit,0.13958478235886845,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,3892,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,stretch_fit,0.3403205445399422,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,3893,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,typical_fit,0.12933997561304053,cross_path_neighbor,cross_path_neighbor | mixed_signal | strategic_profile | upper_level_typical
train,3894,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.38328019067018665,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,3895,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.35249597904054175,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,3896,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,typical_fit,0.3343954055478278,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3897,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,stretch_fit,0.2595315151278426,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,3898,21,chief_analytics_officer,Chief Analytics Officer,7,high,data_science,False,typical_fit,0.060099403749175474,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
train,3899,27,senior_applied_dataai_researcher,Senior Applied Data/AI Researcher,4,mid,applied_research,False,strong_fit,0.15081122927246923,shared_foundation,mixed_signal | shared_foundation
train,3900,27,senior_applied_dataai_researcher,Senior Applied Data/AI Researcher,4,mid,applied_research,False,strong_fit,0.13959094755029902,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,3901,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,stretch_fit,0.06427255786656924,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,3902,23,senior_ai_engineer,Senior AI Engineer,5,mid,ai_engineering,False,stretch_fit,0.22347262691679753,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,3903,21,chief_analytics_officer,Chief Analytics Officer,7,high,data_science,False,stretch_fit,0.06464285959655479,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,3904,25,chief_technology_officer,Chief Technology Officer,7,high,ai_engineering,False,stretch_fit,0.05581794483800276,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,3905,5,business_analytics_director,Business Analytics Director,6,high,business_intelligence,False,typical_fit,0.034602949835891086,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,3906,4,business_analytics_manager,Business Analytics Manager,5,mid,business_intelligence,False,stretch_fit,0.15966945094444437,same_family_neighbor,mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,3907,2,bi_analyst,BI Analyst,3,mid,business_intelligence | data_stewardship,True,strong_fit,0.1394717714207194,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3908,21,chief_analytics_officer,Chief Analytics Officer,7,high,data_science,False,stretch_fit,0.07927098055798487,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,3909,25,chief_technology_officer,Chief Technology Officer,7,high,ai_engineering,False,typical_fit,0.03026990602112684,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,3910,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,strong_fit,0.20636816995690302,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3911,24,chief_ai_engineering,Chief AI Engineering,6,high,ai_engineering,False,strong_fit,0.026243592244342806,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3912,3,senior_bi_analyst,Senior BI Analyst,4,mid,business_intelligence,False,strong_fit,0.17889511740969066,shared_foundation,mixed_signal | shared_foundation
train,3913,29,director_of_research,Director of Research,6,high,applied_research,False,strong_fit,0.025545670011214012,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3914,6,chief_business_function_officer,Chief Business Function Officer,7,high,business_intelligence,False,stretch_fit,0.07653047027034818,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,3915,12,data_engineer,Data Engineer,3,mid,data_engineering,False,strong_fit,0.15406719852205356,shared_foundation,mixed_signal | shared_foundation
train,3916,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,stretch_fit,0.06543202141158694,cross_path_neighbor,cross_path_neighbor | high_level_profile | mixed_signal | strategic_profile | stretch_fit
train,3917,28,research_manager,Research Manager,5,mid,applied_research,False,typical_fit,0.12678743433189532,same_family_neighbor,mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
train,3918,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,typical_fit,0.1711539644877266,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3919,25,chief_technology_officer,Chief Technology Officer,7,high,ai_engineering,False,typical_fit,0.04779294278280642,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,3920,26,applied_dataai_researcher,Applied Data/AI Researcher,3,mid,applied_research,False,stretch_fit,0.2403959555665005,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,3921,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,strong_fit,0.1064462654921182,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,3922,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,stretch_fit,0.04203141163662317,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | stretch_fit
train,3923,15,chief_data_architect,Chief Data Architech,6,high,data_engineering,False,typical_fit,0.04930670694825404,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,3924,15,chief_data_architect,Chief Data Architech,6,high,data_engineering,False,typical_fit,0.03672809891312076,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,3925,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,strong_fit,0.25898805580642353,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3926,27,senior_applied_dataai_researcher,Senior Applied Data/AI Researcher,4,mid,applied_research,False,typical_fit,0.19047873176524338,same_path_adjacent,mixed_signal | same_path_adjacent
train,3927,24,chief_ai_engineering,Chief AI Engineering,6,high,ai_engineering,False,strong_fit,0.04222591292640032,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3928,7,data_quality_specialist,Data Quality Specialist,4,mid,data_stewardship,False,stretch_fit,0.19002357794552724,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,3929,12,data_engineer,Data Engineer,3,mid,data_engineering,False,strong_fit,0.11993797117324215,shared_foundation,mixed_signal | shared_foundation
train,3930,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,strong_fit,0.1641930397659659,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,3931,6,chief_business_function_officer,Chief Business Function Officer,7,high,business_intelligence,False,typical_fit,0.0539167915413904,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
train,3932,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,stretch_fit,0.046669845986821376,same_path_adjacent,high_level_profile | same_path_adjacent | strategic_profile | stretch_fit
train,3933,19,senior_data_scientist,Senior Data Scientist,5,mid,data_science,False,strong_fit,0.14533898459005484,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,3934,28,research_manager,Research Manager,5,mid,applied_research,False,typical_fit,0.19836957967428465,same_family_neighbor,mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
train,3935,14,data_architech,Data Architech,5,mid,data_engineering,False,strong_fit,0.12997994182322825,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,3936,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,strong_fit,0.11544798714061962,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,3937,0,associate_data_analyst,Associate Data Analyst,1,low,business_intelligence | data_stewardship | data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.2746934794352589,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,3938,12,data_engineer,Data Engineer,3,mid,data_engineering,False,typical_fit,0.12638566980418578,shared_foundation,mixed_signal | shared_foundation
train,3939,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,typical_fit,0.17211401650628425,shared_foundation,mixed_signal | shared_foundation
train,3940,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,strong_fit,0.26817889390601063,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3941,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,strong_fit,0.21870218633940633,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3942,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,typical_fit,0.04566647595555024,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,3943,0,associate_data_analyst,Associate Data Analyst,1,low,business_intelligence | data_stewardship | data_engineering | data_science | ai_engineering | applied_research,True,typical_fit,0.2737865031467727,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3944,19,senior_data_scientist,Senior Data Scientist,5,mid,data_science,False,strong_fit,0.13496407073876587,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,3945,14,data_architech,Data Architech,5,mid,data_engineering,False,stretch_fit,0.16312288632096897,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,3946,3,senior_bi_analyst,Senior BI Analyst,4,mid,business_intelligence,False,stretch_fit,0.1937881575947415,cross_path_neighbor,cross_path_neighbor | mixed_signal | stretch_fit
train,3947,15,chief_data_architect,Chief Data Architech,6,high,data_engineering,False,stretch_fit,0.08498471501168942,cross_path_neighbor,cross_path_neighbor | high_level_profile | mixed_signal | strategic_profile | stretch_fit
train,3948,15,chief_data_architect,Chief Data Architech,6,high,data_engineering,False,stretch_fit,0.08467579374536822,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,3949,21,chief_analytics_officer,Chief Analytics Officer,7,high,data_science,False,stretch_fit,0.048953353194394915,same_path_adjacent,high_level_profile | same_path_adjacent | strategic_profile | stretch_fit
train,3950,12,data_engineer,Data Engineer,3,mid,data_engineering,False,typical_fit,0.1335918554811157,shared_foundation,mixed_signal | shared_foundation
train,3951,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,strong_fit,0.021824201772326607,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3952,4,business_analytics_manager,Business Analytics Manager,5,mid,business_intelligence,False,stretch_fit,0.2727547683614945,same_path_adjacent,mixed_signal | same_path_adjacent | strategic_profile | stretch_fit
train,3953,0,associate_data_analyst,Associate Data Analyst,1,low,business_intelligence | data_stewardship | data_engineering | data_science | ai_engineering | applied_research,True,typical_fit,0.29464253955312636,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3954,27,senior_applied_dataai_researcher,Senior Applied Data/AI Researcher,4,mid,applied_research,False,stretch_fit,0.22151138770188888,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,3955,14,data_architech,Data Architech,5,mid,data_engineering,False,stretch_fit,0.17976516512058663,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,3956,21,chief_analytics_officer,Chief Analytics Officer,7,high,data_science,False,stretch_fit,0.050062222548833496,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,3957,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,strong_fit,0.18353484443273155,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3958,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,stretch_fit,0.05378886540187515,cross_path_neighbor,cross_path_neighbor | high_level_profile | mixed_signal | strategic_profile | stretch_fit
train,3959,29,director_of_research,Director of Research,6,high,applied_research,False,typical_fit,0.05678986576654138,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
train,3960,26,applied_dataai_researcher,Applied Data/AI Researcher,3,mid,applied_research,False,strong_fit,0.1007831708166541,shared_foundation,mixed_signal | shared_foundation
train,3961,6,chief_business_function_officer,Chief Business Function Officer,7,high,business_intelligence,False,stretch_fit,0.058437511123498646,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,3962,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,stretch_fit,0.2066118826370711,cross_path_neighbor,cross_path_neighbor | mixed_signal | strategic_profile | stretch_fit
train,3963,5,business_analytics_director,Business Analytics Director,6,high,business_intelligence,False,strong_fit,0.028819240883219785,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3964,18,data_scientist,Data Scientist,4,mid,data_science,False,typical_fit,0.2156202582356361,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,3965,28,research_manager,Research Manager,5,mid,applied_research,False,strong_fit,0.14371346328913914,cross_path_neighbor,cross_path_neighbor | mixed_signal | strategic_profile
train,3966,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,strong_fit,0.028386243157103655,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3967,26,applied_dataai_researcher,Applied Data/AI Researcher,3,mid,applied_research,False,stretch_fit,0.16024660633610674,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,3968,3,senior_bi_analyst,Senior BI Analyst,4,mid,business_intelligence,False,typical_fit,0.13507000782200468,shared_foundation,mixed_signal | shared_foundation
train,3969,0,associate_data_analyst,Associate Data Analyst,1,low,business_intelligence | data_stewardship | data_engineering | data_science | ai_engineering | applied_research,True,typical_fit,0.22966893062920157,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3970,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,typical_fit,0.2524664200443736,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,3971,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,typical_fit,0.03768416306084191,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,3972,15,chief_data_architect,Chief Data Architech,6,high,data_engineering,False,stretch_fit,0.04350510259848507,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | stretch_fit
train,3973,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,stretch_fit,0.07691217838257061,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,3974,27,senior_applied_dataai_researcher,Senior Applied Data/AI Researcher,4,mid,applied_research,False,stretch_fit,0.22809365106310694,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,3975,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,typical_fit,0.05742502681894328,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
train,3976,18,data_scientist,Data Scientist,4,mid,data_science,False,typical_fit,0.21696218619853183,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,3977,10,chief_data_officer,Chief Data Officer,7,high,data_stewardship,False,typical_fit,0.04415563945138462,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,3978,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,stretch_fit,0.0706364852005304,cross_path_neighbor,cross_path_neighbor | high_level_profile | mixed_signal | strategic_profile | stretch_fit
train,3979,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,strong_fit,0.04141706762445864,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3980,25,chief_technology_officer,Chief Technology Officer,7,high,ai_engineering,False,strong_fit,0.02685549300706766,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,3981,12,data_engineer,Data Engineer,3,mid,data_engineering,False,typical_fit,0.1668428634034943,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,3982,25,chief_technology_officer,Chief Technology Officer,7,high,ai_engineering,False,stretch_fit,0.06268951330957642,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,3983,14,data_architech,Data Architech,5,mid,data_engineering,False,stretch_fit,0.16299624773604826,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,3984,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,typical_fit,0.050515099648327164,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
